Date;RhinosAtSighting;Sex;Horn;DateBorn;Reserve
12.12.2013;xWF6;Female;Horned;01.07.1993;Reserve4
11.12.2013;xWF6;Female;Horned;01.07.1993;Reserve4
23.11.2013;xWF6;Female;Horned;01.07.1993;Reserve4
15.11.2013;xWF6;Female;Horned;01.07.1993;Reserve4
24.10.2013;xWF6;Female;Horned;01.07.1993;Reserve4
15.10.2013;xWF6;Female;Horned;01.07.1993;Reserve4
29.08.2013;xWF6;Female;Horned;01.07.1993;Reserve4
12.06.2013;xWF6;Female;Horned;01.07.1993;Reserve4
31.05.2013;xWF6;Female;Horned;01.07.1993;Reserve4
17.04.2013;xWF6;Female;Horned;01.07.1993;Reserve4
12.03.2013;xWF6;Female;Horned;01.07.1993;Reserve4
09.03.2013;xWF6;Female;Horned;01.07.1993;Reserve4
04.01.2013;xWF6;Female;Horned;01.07.1993;Reserve4
17.04.2012;xWF6;Female;Horned;01.07.1993;Reserve4
19.03.2012;xWF6;Female;Horned;01.07.1993;Reserve4
18.03.2012;xWF6;Female;Horned;01.07.1993;Reserve4
13.02.2012;xWF6;Female;Horned;01.07.1993;Reserve4
30.12.2015;xWF6;Female;Horned;01.07.1993;Reserve4
15.04.2014;xWF6;Female;Horned;01.07.1993;Reserve4
29.06.2020;xWF7;Female;Dehorned;01.08.2004;Reserve4
23.06.2020;xWF7;Female;Dehorned;01.08.2004;Reserve4
31.05.2020;xWF7;Female;Dehorned;01.08.2004;Reserve4
18.05.2020;xWF7;Female;Dehorned;01.08.2004;Reserve4
19.04.2020;xWF7;Female;Dehorned;01.08.2004;Reserve4
23.03.2020;xWF7;Female;Dehorned;01.08.2004;Reserve4
27.01.2020;xWF7;Female;Dehorned;01.08.2004;Reserve4
05.11.2019;xWF7;Female;Dehorned;01.08.2004;Reserve4
29.10.2019;xWF7;Female;Dehorned;01.08.2004;Reserve4
26.09.2019;xWF7;Female;Dehorned;01.08.2004;Reserve4
21.09.2019;xWF7;Female;Dehorned;01.08.2004;Reserve4
06.09.2019;xWF7;Female;Dehorned;01.08.2004;Reserve4
29.08.2019;xWF7;Female;Dehorned;01.08.2004;Reserve4
17.07.2019;xWF7;Female;Dehorned;01.08.2004;Reserve4
10.07.2019;xWF7;Female;Dehorned;01.08.2004;Reserve4
02.03.2019;xWF7;Female;Dehorned;01.08.2004;Reserve4
30.11.2018;xWF7;Female;Dehorned;01.08.2004;Reserve4
09.10.2018;xWF7;Female;Dehorned;01.08.2004;Reserve4
04.09.2018;xWF7;Female;Dehorned;01.08.2004;Reserve4
22.08.2018;xWF7;Female;Dehorned;01.08.2004;Reserve4
04.08.2018;xWF7;Female;Dehorned;01.08.2004;Reserve4
22.06.2018;xWF7;Female;Dehorned;01.08.2004;Reserve4
18.02.2018;xWF7;Female;Dehorned;01.08.2004;Reserve4
13.01.2018;xWF7;Female;Dehorned;01.08.2004;Reserve4
14.12.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
26.11.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
22.11.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
26.08.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
24.07.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
22.07.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
11.07.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
05.07.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
02.07.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
02.07.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
19.06.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
01.06.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
18.05.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
30.04.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
15.03.2017;xWF7;Female;Dehorned;01.08.2004;Reserve4
04.02.2017;xWF7;Female;Horned;01.08.2004;Reserve4
31.01.2017;xWF7;Female;Horned;01.08.2004;Reserve4
02.01.2017;xWF7;Female;Horned;01.08.2004;Reserve4
06.12.2016;xWF7;Female;Horned;01.08.2004;Reserve4
18.11.2016;xWF7;Female;Horned;01.08.2004;Reserve4
14.11.2016;xWF7;Female;Horned;01.08.2004;Reserve4
02.11.2016;xWF7;Female;Horned;01.08.2004;Reserve4
03.10.2016;xWF7;Female;Horned;01.08.2004;Reserve4
23.09.2016;xWF7;Female;Horned;01.08.2004;Reserve4
23.08.2016;xWF7;Female;Horned;01.08.2004;Reserve4
12.08.2016;xWF7;Female;Horned;01.08.2004;Reserve4
02.08.2016;xWF7;Female;Horned;01.08.2004;Reserve4
30.07.2016;xWF7;Female;Horned;01.08.2004;Reserve4
09.07.2016;xWF7;Female;Horned;01.08.2004;Reserve4
26.06.2016;xWF7;Female;Horned;01.08.2004;Reserve4
10.06.2016;xWF7;Female;Horned;01.08.2004;Reserve4
21.04.2016;xWF7;Female;Horned;01.08.2004;Reserve4
18.04.2016;xWF7;Female;Horned;01.08.2004;Reserve4
15.04.2016;xWF7;Female;Horned;01.08.2004;Reserve4
03.04.2016;xWF7;Female;Horned;01.08.2004;Reserve4
15.03.2016;xWF7;Female;Horned;01.08.2004;Reserve4
06.03.2016;xWF7;Female;Horned;01.08.2004;Reserve4
06.03.2016;xWF7;Female;Horned;01.08.2004;Reserve4
06.03.2016;xWF7;Female;Horned;01.08.2004;Reserve4
21.02.2016;xWF7;Female;Horned;01.08.2004;Reserve4
16.02.2016;xWF7;Female;Horned;01.08.2004;Reserve4
08.02.2016;xWF7;Female;Horned;01.08.2004;Reserve4
18.01.2016;xWF7;Female;Horned;01.08.2004;Reserve4
28.12.2015;xWF7;Female;Horned;01.08.2004;Reserve4
21.12.2015;xWF7;Female;Horned;01.08.2004;Reserve4
20.12.2015;xWF7;Female;Horned;01.08.2004;Reserve4
16.12.2015;xWF7;Female;Horned;01.08.2004;Reserve4
13.12.2015;xWF7;Female;Horned;01.08.2004;Reserve4
28.10.2015;xWF7;Female;Horned;01.08.2004;Reserve4
19.10.2015;xWF7;Female;Horned;01.08.2004;Reserve4
30.09.2015;xWF7;Female;Horned;01.08.2004;Reserve4
27.09.2015;xWF7;Female;Horned;01.08.2004;Reserve4
17.09.2015;xWF7;Female;Horned;01.08.2004;Reserve4
12.09.2015;xWF7;Female;Horned;01.08.2004;Reserve4
18.08.2015;xWF7;Female;Horned;01.08.2004;Reserve4
22.04.2015;xWF7;Female;Horned;01.08.2004;Reserve4
15.04.2015;xWF7;Female;Horned;01.08.2004;Reserve4
05.04.2015;xWF7;Female;Horned;01.08.2004;Reserve4
04.04.2015;xWF7;Female;Horned;01.08.2004;Reserve4
10.03.2015;xWF7;Female;Horned;01.08.2004;Reserve4
17.02.2015;xWF7;Female;Horned;01.08.2004;Reserve4
14.02.2015;xWF7;Female;Horned;01.08.2004;Reserve4
19.01.2015;xWF7;Female;Horned;01.08.2004;Reserve4
18.01.2015;xWF7;Female;Horned;01.08.2004;Reserve4
30.12.2014;xWF7;Female;Horned;01.08.2004;Reserve4
20.12.2014;xWF7;Female;Horned;01.08.2004;Reserve4
09.12.2014;xWF7;Female;Horned;01.08.2004;Reserve4
24.11.2014;xWF7;Female;Horned;01.08.2004;Reserve4
14.11.2014;xWF7;Female;Horned;01.08.2004;Reserve4
21.10.2014;xWF7;Female;Horned;01.08.2004;Reserve4
21.10.2014;xWF7;Female;Horned;01.08.2004;Reserve4
16.10.2014;xWF7;Female;Horned;01.08.2004;Reserve4
05.10.2014;xWF7;Female;Horned;01.08.2004;Reserve4
01.10.2014;xWF7;Female;Horned;01.08.2004;Reserve4
27.08.2014;xWF7;Female;Horned;01.08.2004;Reserve4
23.08.2014;xWF7;Female;Horned;01.08.2004;Reserve4
04.08.2014;xWF7;Female;Horned;01.08.2004;Reserve4
03.06.2014;xWF7;Female;Horned;01.08.2004;Reserve4
23.03.2014;xWF7;Female;Horned;01.08.2004;Reserve4
01.01.2014;xWF7;Female;Horned;01.08.2004;Reserve4
19.11.2013;xWF7;Female;Horned;01.08.2004;Reserve4
27.10.2013;xWF7;Female;Horned;01.08.2004;Reserve4
12.06.2013;xWF7;Female;Horned;01.08.2004;Reserve4
31.05.2013;xWF7;Female;Horned;01.08.2004;Reserve4
24.04.2013;xWF7;Female;Horned;01.08.2004;Reserve4
17.04.2013;xWF7;Female;Horned;01.08.2004;Reserve4
09.04.2013;xWF7;Female;Horned;01.08.2004;Reserve4
15.01.2013;xWF7;Female;Horned;01.08.2004;Reserve4
04.01.2013;xWF7;Female;Horned;01.08.2004;Reserve4
27.12.2012;xWF7;Female;Horned;01.08.2004;Reserve4
09.12.2012;xWF7;Female;Horned;01.08.2004;Reserve4
15.11.2012;xWF7;Female;Horned;01.08.2004;Reserve4
22.10.2012;xWF7;Female;Horned;01.08.2004;Reserve4
10.10.2012;xWF7;Female;Horned;01.08.2004;Reserve4
12.09.2012;xWF7;Female;Horned;01.08.2004;Reserve4
30.07.2012;xWF7;Female;Horned;01.08.2004;Reserve4
14.06.2012;xWF7;Female;Horned;01.08.2004;Reserve4
30.05.2012;xWF7;Female;Horned;01.08.2004;Reserve4
17.04.2012;xWF7;Female;Horned;01.08.2004;Reserve4
16.08.2020;xWF7;Female;Horned;01.08.2004;Reserve4
07.12.2019;xWF7;Female;Horned;01.08.2004;Reserve4
28.01.2017;xWF7;Female;Horned;01.08.2004;Reserve4
09.09.2014;xWF7;Female;Horned;01.08.2004;Reserve4
07.09.2013;WM14;Male;Horned;01.06.2005;Reserve4
07.09.2013;WM14;Male;Horned;01.06.2005;Reserve4
10.08.2013;WM14;Male;Horned;01.06.2005;Reserve4
27.05.2013;WM14;Male;Horned;01.06.2005;Reserve4
07.05.2013;WM14;Male;Horned;01.06.2005;Reserve4
02.05.2013;WM14;Male;Horned;01.06.2005;Reserve4
10.02.2013;WM14;Male;Horned;01.06.2005;Reserve4
31.01.2013;WM14;Male;Horned;01.06.2005;Reserve4
06.01.2013;WM14;Male;Horned;01.06.2005;Reserve4
02.10.2012;WM14;Male;Horned;01.06.2005;Reserve4
20.07.2012;WM14;Male;Horned;01.06.2005;Reserve4
14.06.2012;WM14;Male;Horned;01.06.2005;Reserve4
18.03.2012;WM14;Male;Horned;01.06.2005;Reserve4
26.07.2019;WM17;Male;Dehorned;01.01.1994;Reserve4
17.07.2019;WM17;Male;Dehorned;01.01.1994;Reserve4
27.06.2019;WM17;Male;Dehorned;01.01.1994;Reserve4
23.06.2019;WM17;Male;Dehorned;01.01.1994;Reserve4
21.03.2019;WM17;Male;Dehorned;01.01.1994;Reserve4
22.02.2019;WM17;Male;Dehorned;01.01.1994;Reserve4
18.12.2018;WM17;Male;Dehorned;01.01.1994;Reserve4
04.12.2018;WM17;Male;Dehorned;01.01.1994;Reserve4
29.11.2018;WM17;Male;Dehorned;01.01.1994;Reserve4
29.11.2018;WM17;Male;Dehorned;01.01.1994;Reserve4
29.09.2018;WM17;Male;Dehorned;01.01.1994;Reserve4
30.04.2018;WM17;Male;Dehorned;01.01.1994;Reserve4
07.04.2018;WM17;Male;Dehorned;01.01.1994;Reserve4
26.11.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
23.11.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
21.10.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
03.10.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
20.08.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
13.08.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
16.07.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
15.07.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
19.06.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
01.06.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
18.05.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
30.04.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
04.04.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
15.03.2017;WM17;Male;Dehorned;01.01.1994;Reserve4
28.01.2017;WM17;Male;Horned;01.01.1994;Reserve4
06.12.2016;WM17;Male;Horned;01.01.1994;Reserve4
18.11.2016;WM17;Male;Horned;01.01.1994;Reserve4
13.10.2016;WM17;Male;Horned;01.01.1994;Reserve4
12.10.2016;WM17;Male;Horned;01.01.1994;Reserve4
12.10.2016;WM17;Male;Horned;01.01.1994;Reserve4
05.10.2016;WM17;Male;Horned;01.01.1994;Reserve4
23.09.2016;WM17;Male;Horned;01.01.1994;Reserve4
12.08.2016;WM17;Male;Horned;01.01.1994;Reserve4
20.07.2016;WM17;Male;Horned;01.01.1994;Reserve4
19.07.2016;WM17;Male;Horned;01.01.1994;Reserve4
22.06.2016;WM17;Male;Horned;01.01.1994;Reserve4
22.06.2016;WM17;Male;Horned;01.01.1994;Reserve4
05.06.2016;WM17;Male;Horned;01.01.1994;Reserve4
07.05.2016;WM17;Male;Horned;01.01.1994;Reserve4
22.03.2016;WM17;Male;Horned;01.01.1994;Reserve4
22.03.2016;WM17;Male;Horned;01.01.1994;Reserve4
22.03.2016;WM17;Male;Horned;01.01.1994;Reserve4
21.02.2016;WM17;Male;Horned;01.01.1994;Reserve4
16.02.2016;WM17;Male;Horned;01.01.1994;Reserve4
01.02.2016;WM17;Male;Horned;01.01.1994;Reserve4
18.01.2016;WM17;Male;Horned;01.01.1994;Reserve4
30.12.2015;WM17;Male;Horned;01.01.1994;Reserve4
16.12.2015;WM17;Male;Horned;01.01.1994;Reserve4
27.10.2015;WM17;Male;Horned;01.01.1994;Reserve4
22.09.2015;WM17;Male;Horned;01.01.1994;Reserve4
19.08.2015;WM17;Male;Horned;01.01.1994;Reserve4
18.08.2015;WM17;Male;Horned;01.01.1994;Reserve4
24.06.2015;WM17;Male;Horned;01.01.1994;Reserve4
17.04.2015;WM17;Male;Horned;01.01.1994;Reserve4
16.04.2015;WM17;Male;Horned;01.01.1994;Reserve4
01.04.2015;WM17;Male;Horned;01.01.1994;Reserve4
28.03.2015;WM17;Male;Horned;01.01.1994;Reserve4
09.03.2015;WM17;Male;Horned;01.01.1994;Reserve4
05.03.2015;WM17;Male;Horned;01.01.1994;Reserve4
28.01.2015;WM17;Male;Horned;01.01.1994;Reserve4
08.01.2015;WM17;Male;Horned;01.01.1994;Reserve4
22.12.2014;WM17;Male;Horned;01.01.1994;Reserve4
20.12.2014;WM17;Male;Horned;01.01.1994;Reserve4
17.12.2014;WM17;Male;Horned;01.01.1994;Reserve4
02.12.2014;WM17;Male;Horned;01.01.1994;Reserve4
16.11.2014;WM17;Male;Horned;01.01.1994;Reserve4
25.10.2014;WM17;Male;Horned;01.01.1994;Reserve4
24.10.2014;WM17;Male;Horned;01.01.1994;Reserve4
21.10.2014;WM17;Male;Horned;01.01.1994;Reserve4
27.08.2014;WM17;Male;Horned;01.01.1994;Reserve4
23.08.2014;WM17;Male;Horned;01.01.1994;Reserve4
04.08.2014;WM17;Male;Horned;01.01.1994;Reserve4
19.07.2014;WM17;Male;Horned;01.01.1994;Reserve4
23.03.2014;WM17;Male;Horned;01.01.1994;Reserve4
21.03.2014;WM17;Male;Horned;01.01.1994;Reserve4
25.01.2014;WM17;Male;Horned;01.01.1994;Reserve4
11.12.2013;WM17;Male;Horned;01.01.1994;Reserve4
23.11.2013;WM17;Male;Horned;01.01.1994;Reserve4
19.11.2013;WM17;Male;Horned;01.01.1994;Reserve4
22.10.2013;WM17;Male;Horned;01.01.1994;Reserve4
22.10.2013;WM17;Male;Horned;01.01.1994;Reserve4
08.10.2013;WM17;Male;Horned;01.01.1994;Reserve4
08.10.2013;WM17;Male;Horned;01.01.1994;Reserve4
24.09.2013;WM17;Male;Horned;01.01.1994;Reserve4
02.07.2013;WM17;Male;Horned;01.01.1994;Reserve4
02.07.2013;WM17;Male;Horned;01.01.1994;Reserve4
02.07.2013;WM17;Male;Horned;01.01.1994;Reserve4
04.01.2013;WM17;Male;Horned;01.01.1994;Reserve4
03.07.2012;WM17;Male;Horned;01.01.1994;Reserve4
14.06.2012;WM17;Male;Horned;01.01.1994;Reserve4
21.02.2012;WM17;Male;Horned;01.01.1994;Reserve4
17.03.2017;WM20;Male;Horned;01.07.2009;Reserve4
31.01.2017;WM20;Male;Horned;01.07.2009;Reserve4
10.01.2017;WM20;Male;Horned;01.07.2009;Reserve4
06.01.2017;WM20;Male;Horned;01.07.2009;Reserve4
05.01.2017;WM20;Male;Horned;01.07.2009;Reserve4
02.01.2017;WM20;Male;Horned;01.07.2009;Reserve4
25.12.2016;WM20;Male;Horned;01.07.2009;Reserve4
29.11.2016;WM20;Male;Horned;01.07.2009;Reserve4
08.11.2016;WM20;Male;Horned;01.07.2009;Reserve4
28.10.2016;WM20;Male;Horned;01.07.2009;Reserve4
20.10.2016;WM20;Male;Horned;01.07.2009;Reserve4
11.10.2016;WM20;Male;Horned;01.07.2009;Reserve4
05.10.2016;WM20;Male;Horned;01.07.2009;Reserve4
30.09.2016;WM20;Male;Horned;01.07.2009;Reserve4
04.09.2016;WM20;Male;Horned;01.07.2009;Reserve4
21.08.2016;WM20;Male;Horned;01.07.2009;Reserve4
20.08.2016;WM20;Male;Horned;01.07.2009;Reserve4
30.07.2016;WM20;Male;Horned;01.07.2009;Reserve4
27.07.2016;WM20;Male;Horned;01.07.2009;Reserve4
22.07.2016;WM20;Male;Horned;01.07.2009;Reserve4
19.07.2016;WM20;Male;Horned;01.07.2009;Reserve4
27.05.2016;WM20;Male;Horned;01.07.2009;Reserve4
21.05.2016;WM20;Male;Horned;01.07.2009;Reserve4
16.05.2016;WM20;Male;Horned;01.07.2009;Reserve4
06.05.2016;WM20;Male;Horned;01.07.2009;Reserve4
02.04.2016;WM20;Male;Horned;01.07.2009;Reserve4
11.03.2016;WM20;Male;Horned;01.07.2009;Reserve4
11.03.2016;WM20;Male;Horned;01.07.2009;Reserve4
11.03.2016;WM20;Male;Horned;01.07.2009;Reserve4
10.03.2016;WM20;Male;Horned;01.07.2009;Reserve4
10.03.2016;WM20;Male;Horned;01.07.2009;Reserve4
10.03.2016;WM20;Male;Horned;01.07.2009;Reserve4
03.03.2016;WM20;Male;Horned;01.07.2009;Reserve4
03.03.2016;WM20;Male;Horned;01.07.2009;Reserve4
03.03.2016;WM20;Male;Horned;01.07.2009;Reserve4
08.02.2016;WM20;Male;Horned;01.07.2009;Reserve4
01.02.2016;WM20;Male;Horned;01.07.2009;Reserve4
24.01.2016;WM20;Male;Horned;01.07.2009;Reserve4
20.01.2016;WM20;Male;Horned;01.07.2009;Reserve4
18.01.2016;WM20;Male;Horned;01.07.2009;Reserve4
04.01.2016;WM20;Male;Horned;01.07.2009;Reserve4
02.01.2016;WM20;Male;Horned;01.07.2009;Reserve4
23.12.2015;WM20;Male;Horned;01.07.2009;Reserve4
22.12.2015;WM20;Male;Horned;01.07.2009;Reserve4
18.12.2015;WM20;Male;Horned;01.07.2009;Reserve4
16.12.2015;WM20;Male;Horned;01.07.2009;Reserve4
15.12.2015;WM20;Male;Horned;01.07.2009;Reserve4
09.12.2015;WM20;Male;Horned;01.07.2009;Reserve4
07.12.2015;WM20;Male;Horned;01.07.2009;Reserve4
27.10.2015;WM20;Male;Horned;01.07.2009;Reserve4
11.10.2015;WM20;Male;Horned;01.07.2009;Reserve4
26.09.2015;WM20;Male;Horned;01.07.2009;Reserve4
23.09.2015;WM20;Male;Horned;01.07.2009;Reserve4
12.09.2015;WM20;Male;Horned;01.07.2009;Reserve4
11.09.2015;WM20;Male;Horned;01.07.2009;Reserve4
27.06.2015;WM20;Male;Horned;01.07.2009;Reserve4
24.06.2015;WM20;Male;Horned;01.07.2009;Reserve4
23.06.2015;WM20;Male;Horned;01.07.2009;Reserve4
07.06.2015;WM20;Male;Horned;01.07.2009;Reserve4
30.04.2015;WM20;Male;Horned;01.07.2009;Reserve4
17.04.2015;WM20;Male;Horned;01.07.2009;Reserve4
25.03.2015;WM20;Male;Horned;01.07.2009;Reserve4
14.02.2015;WM20;Male;Horned;01.07.2009;Reserve4
05.01.2015;WM20;Male;Horned;01.07.2009;Reserve4
30.12.2014;WM20;Male;Horned;01.07.2009;Reserve4
23.12.2014;WM20;Male;Horned;01.07.2009;Reserve4
18.12.2014;WM20;Male;Horned;01.07.2009;Reserve4
11.12.2014;WM20;Male;Horned;01.07.2009;Reserve4
28.11.2014;WM20;Male;Horned;01.07.2009;Reserve4
07.11.2014;WM20;Male;Horned;01.07.2009;Reserve4
23.10.2014;WM20;Male;Horned;01.07.2009;Reserve4
21.10.2014;WM20;Male;Horned;01.07.2009;Reserve4
15.10.2014;WM20;Male;Horned;01.07.2009;Reserve4
06.10.2014;WM20;Male;Horned;01.07.2009;Reserve4
02.10.2014;WM20;Male;Horned;01.07.2009;Reserve4
05.09.2014;WM20;Male;Horned;01.07.2009;Reserve4
25.08.2014;WM20;Male;Horned;01.07.2009;Reserve4
16.08.2014;WM20;Male;Horned;01.07.2009;Reserve4
31.07.2014;WM20;Male;Horned;01.07.2009;Reserve4
20.07.2014;WM20;Male;Horned;01.07.2009;Reserve4
18.07.2014;WM20;Male;Horned;01.07.2009;Reserve4
25.04.2014;WM20;Male;Horned;01.07.2009;Reserve4
13.03.2014;WM20;Male;Horned;01.07.2009;Reserve4
25.01.2014;WM20;Male;Horned;01.07.2009;Reserve4
14.01.2014;WM20;Male;Horned;01.07.2009;Reserve4
14.12.2013;WM20;Male;Horned;01.07.2009;Reserve4
14.12.2013;WM20;Male;Horned;01.07.2009;Reserve4
11.12.2013;WM20;Male;Horned;01.07.2009;Reserve4
03.12.2013;WM20;Male;Horned;01.07.2009;Reserve4
12.10.2013;WM20;Male;Horned;01.07.2009;Reserve4
12.10.2013;WM20;Male;Horned;01.07.2009;Reserve4
08.10.2013;WM20;Male;Horned;01.07.2009;Reserve4
06.10.2013;WM20;Male;Horned;01.07.2009;Reserve4
05.10.2013;WM20;Male;Horned;01.07.2009;Reserve4
05.10.2013;WM20;Male;Horned;01.07.2009;Reserve4
25.09.2013;WM20;Male;Horned;01.07.2009;Reserve4
01.08.2013;WM20;Male;Horned;01.07.2009;Reserve4
12.06.2013;WM20;Male;Horned;01.07.2009;Reserve4
26.05.2013;WM20;Male;Horned;01.07.2009;Reserve4
09.03.2013;WM20;Male;Horned;01.07.2009;Reserve4
04.12.2012;WM20;Male;Horned;01.07.2009;Reserve4
02.11.2012;WM20;Male;Horned;01.07.2009;Reserve4
05.10.2012;WM20;Male;Horned;01.07.2009;Reserve4
14.09.2012;WM20;Male;Horned;01.07.2009;Reserve4
14.06.2012;WM20;Male;Horned;01.07.2009;Reserve4
30.05.2012;WM20;Male;Horned;01.07.2009;Reserve4
06.05.2012;WM20;Male;Horned;01.07.2009;Reserve4
21.04.2012;WM20;Male;Horned;01.07.2009;Reserve4
01.04.2012;WM20;Male;Horned;01.07.2009;Reserve4
20.03.2012;WM20;Male;Horned;01.07.2009;Reserve4
12.03.2012;WM20;Male;Horned;01.07.2009;Reserve4
13.02.2012;WM20;Male;Horned;01.07.2009;Reserve4
04.02.2012;WM20;Male;Horned;01.07.2009;Reserve4
06.09.2019;WM21;Male;Dehorned;06.02.2010;Reserve4
11.07.2019;WM21;Male;Dehorned;06.02.2010;Reserve4
27.06.2019;WM21;Male;Dehorned;06.02.2010;Reserve4
18.05.2019;WM21;Male;Dehorned;06.02.2010;Reserve4
15.11.2018;WM21;Male;Dehorned;06.02.2010;Reserve4
19.10.2018;WM21;Male;Dehorned;06.02.2010;Reserve4
29.09.2018;WM21;Male;Dehorned;06.02.2010;Reserve4
28.08.2018;WM21;Male;Dehorned;06.02.2010;Reserve4
07.04.2018;WM21;Male;Dehorned;06.02.2010;Reserve4
03.03.2018;WM21;Male;Dehorned;06.02.2010;Reserve4
23.02.2018;WM21;Male;Dehorned;06.02.2010;Reserve4
09.10.2017;WM21;Male;Dehorned;06.02.2010;Reserve4
02.10.2017;WM21;Male;Dehorned;06.02.2010;Reserve4
28.08.2017;WM21;Male;Dehorned;06.02.2010;Reserve4
26.08.2017;WM21;Male;Dehorned;06.02.2010;Reserve4
14.07.2017;WM21;Male;Dehorned;06.02.2010;Reserve4
05.07.2017;WM21;Male;Dehorned;06.02.2010;Reserve4
30.04.2017;WM21;Male;Dehorned;06.02.2010;Reserve4
15.03.2017;WM21;Male;Dehorned;06.02.2010;Reserve4
23.02.2017;WM21;Male;Horned;06.02.2010;Reserve4
22.01.2017;WM21;Male;Horned;06.02.2010;Reserve4
04.01.2017;WM21;Male;Horned;06.02.2010;Reserve4
07.12.2016;WM21;Male;Horned;06.02.2010;Reserve4
04.11.2016;WM21;Male;Horned;06.02.2010;Reserve4
12.10.2016;WM21;Male;Horned;06.02.2010;Reserve4
15.09.2016;WM21;Male;Horned;06.02.2010;Reserve4
04.09.2016;WM21;Male;Horned;06.02.2010;Reserve4
25.08.2016;WM21;Male;Horned;06.02.2010;Reserve4
15.08.2016;WM21;Male;Horned;06.02.2010;Reserve4
18.07.2016;WM21;Male;Horned;06.02.2010;Reserve4
25.04.2016;WM21;Male;Horned;06.02.2010;Reserve4
14.02.2016;WM21;Male;Horned;06.02.2010;Reserve4
20.01.2016;WM21;Male;Horned;06.02.2010;Reserve4
30.12.2015;WM21;Male;Horned;06.02.2010;Reserve4
09.12.2015;WM21;Male;Horned;06.02.2010;Reserve4
14.09.2015;WM21;Male;Horned;06.02.2010;Reserve4
09.09.2015;WM21;Male;Horned;06.02.2010;Reserve4
02.08.2015;WM21;Male;Horned;06.02.2010;Reserve4
29.05.2015;WM21;Male;Horned;06.02.2010;Reserve4
30.04.2015;WM21;Male;Horned;06.02.2010;Reserve4
29.04.2015;WM21;Male;Horned;06.02.2010;Reserve4
17.02.2015;WM21;Male;Horned;06.02.2010;Reserve4
12.02.2015;WM21;Male;Horned;06.02.2010;Reserve4
13.01.2015;WM21;Male;Horned;06.02.2010;Reserve4
28.12.2014;WM21;Male;Horned;06.02.2010;Reserve4
05.12.2014;WM21;Male;Horned;06.02.2010;Reserve4
01.12.2014;WM21;Male;Horned;06.02.2010;Reserve4
30.11.2014;WM21;Male;Horned;06.02.2010;Reserve4
25.10.2014;WM21;Male;Horned;06.02.2010;Reserve4
19.10.2014;WM21;Male;Horned;06.02.2010;Reserve4
15.10.2014;WM21;Male;Horned;06.02.2010;Reserve4
09.09.2014;WM21;Male;Horned;06.02.2010;Reserve4
23.08.2014;WM21;Male;Horned;06.02.2010;Reserve4
04.08.2014;WM21;Male;Horned;06.02.2010;Reserve4
15.04.2014;WM21;Male;Horned;06.02.2010;Reserve4
04.02.2014;WM21;Male;Horned;06.02.2010;Reserve4
15.01.2014;WM21;Male;Horned;06.02.2010;Reserve4
08.01.2014;WM21;Male;Horned;06.02.2010;Reserve4
17.12.2013;WM21;Male;Horned;06.02.2010;Reserve4
14.12.2013;WM21;Male;Horned;06.02.2010;Reserve4
14.12.2013;WM21;Male;Horned;06.02.2010;Reserve4
11.12.2013;WM21;Male;Horned;06.02.2010;Reserve4
20.11.2013;WM21;Male;Horned;06.02.2010;Reserve4
19.11.2013;WM21;Male;Horned;06.02.2010;Reserve4
12.10.2013;WM21;Male;Horned;06.02.2010;Reserve4
08.10.2013;WM21;Male;Horned;06.02.2010;Reserve4
06.10.2013;WM21;Male;Horned;06.02.2010;Reserve4
05.06.2013;WM21;Male;Horned;06.02.2010;Reserve4
02.06.2013;WM21;Male;Horned;06.02.2010;Reserve4
31.12.2012;WM21;Male;Horned;06.02.2010;Reserve4
15.11.2012;WM21;Male;Horned;06.02.2010;Reserve4
05.10.2012;WM21;Male;Horned;06.02.2010;Reserve4
15.09.2012;WM21;Male;Horned;06.02.2010;Reserve4
06.07.2012;WM21;Male;Horned;06.02.2010;Reserve4
